@type,@id,datePublished,headline,reviewBody,inLanguage,itemReviewed.@id,author.@type,author.name,author.url,reviewRating.@type,reviewRating.bestRating,reviewRating.worstRating,reviewRating.ratingValue,publisher.@id
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcfb777e1f0c3dc2e1e7e6,2022-08-17 16:30:15+00:00,I live 50 miles from a service center,I live 50 miles from a service center.  TSLA service came all the way to my house to rotate my tires.  Couldn't be happier.  Very professional.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Timothy Hudson,https://www.trustpilot.com/users/62fcfb6ce7527700131ffc68/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcfabd142fce1f45fcc167,2022-08-17 16:27:10+00:00,Best car ever,"I've had my Model 3 for almost 4 years now, almost no issues, 12v battery change and minor noise in the front left side, both fixed quickly and for free, one by the mobile team I didn't even had to leave my house and the other one just 2 hours in the tesla service center.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Erick Lopez,https://www.trustpilot.com/users/62fcfab4e7527700131ffbba/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcfa30142fce1f45fcc0b7,2022-08-17 16:24:48+00:00,Mobile service is great!,"Had a one-off issue where the charge port door got stuck closed and would only open if pulled on. Created a service appointment and a mobile tech was dispatched in a couple days as the door began opening normally again. When the tech arrived, he quickly replaced the port door assembly, and even cleaned under the headlight. The service was quick, the tech very helpful, and would definitely request mobile service again.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mojo,https://www.trustpilot.com/users/62fcfa1cda7f620012c7ceb3/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcf97a7e1f0c3dc2e1e552,2022-08-17 16:21:46+00:00,A+++ several great service experiences.,"My experiences with Tesla Service have been wonderful. While problems and issues arrive with all new cars and should be expected, Tesla has always been quick and easy to work with when in need.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Bobby N,https://www.trustpilot.com/users/62fcf96a61afd5001251a189/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcf8ea142fce1f45fcbf20,2022-08-17 16:19:22+00:00,Stress free experience,"Had several issues in warranty and after, they were all fixed at home or at the office or at the service centre in Mississauga. The people are polite and friendly, chat from the app works. So much stress free compared with my XC60 Volvo dealer where I need to be always on alert for unnecessary repairs ($450 quoted for a 12V battery replacement, which one year and one winter later still works perfectly. It was a SW thing. Again, at Volvo not Tesla).",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Tudor Patroi,https://www.trustpilot.com/users/62fcf8b88e553100135b2d89/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcf8677e1f0c3dc2e1e3d8,2022-08-17 16:17:11+00:00,The rare times I’ve needed service for…,"The rare times I’ve needed service for our Model S P85+, our Model X P100D or our Model X Plaid, Tesla accommodated and excelled in every way, solving the problem with ease. For starters, the technicians more often come to your address to resolve the problem. If this is not possible then they bring you in to the service center. The Tesla application is a fantastic tool for the service department, communication with the  technicians was simplified by the application. I’ve never had such good service with other car companies as I’ve had with Tesla.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,dzir,https://www.trustpilot.com/users/62fcf830ee8f770012b17161/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcf7627e1f0c3dc2e1e282,2022-08-17 16:12:50+00:00,The best product I've purchased in my…,The best product I've purchased in my life. All my friends & family switched to Tesla after me. I cannot recommend enough.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,CB,https://www.trustpilot.com/users/62fcf71a444ab40013062726/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fcf7367e1f0c3dc2e1e247,2022-08-17 16:12:06+00:00,I have a Tesla Model S P100D and…,I have a Tesla Model S P100D and previously had a Model 3P. As far as I am concerned the only way is electric and these are the best cars in the sector. I have never had anything but minor problems and these have also been dealt with effectively by Tesla service in the UK.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Michael Conyers,https://www.trustpilot.com/users/60e711c9a7c1b300123adef8/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fc19e0142fce1f45fc2272,2022-08-17 00:27:44+00:00,Appalling Customer Service,"I phoned Tesla at 12:47 and got through after a great deal of difficulty. I asked the person who answered for help as one of my tires had suddenly lost pressure and was showing 33 psi. I told him I had tried 3 air pumps at service stations and all 3 gave an error when trying to fill the tyre with air. I said I was passing Tesla Park Royal between 2:00pm and 3:00pm and would it be possible to drop by so that they could help me and put air into my tire.  The customer service person said he would get Park Royal to call me. That call didn’t happen!!!!!!!It is now 31 August, still no reply or comment from Tesla!I won't be buying any Teslas in the future.  There is still damage prior to delivery to be sorted, acknowledged over 2 years ago by Tesla Park Royal.There are certainly better makes of EV available with far better customer service, actually with Tesla there is no customer service!Now 5 November 2022 and still no response from Tesla after further phone calls, not even an apology, need I say more!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Peter Harding,https://www.trustpilot.com/users/61b0cfd96e35230012f302af/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fbb8107e1f0c3dc2e0e7f7,2022-08-16 17:30:24+00:00,"Unbelievably HORRIBLE customer service, across the board with Tesla.","I have owned Mercedes, Porsches, BMWs. This is my third Tesla. I love the car. I hate hate hate the customer service. It is impossible to get a live person on the phone, at any time. Whether it’s for service or follow up. My husband just dropped off the Tesla in Loveland for service. The recall on the front hood latch needed to be taken care of, and I had a camera that was dislodged on the front fender. It is raining like crazy here. They literally told him to walk 1 mile to a Starbucks. No offer to give him a ride or a loaner car. That would never happen at Mercedes. In fact they would come and pick up the car, service it, and drop it off. It is inconceivable that I own a P100D, and my husband is walking in the rain.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Denice,https://www.trustpilot.com/users/62fbb7fae7527700131f238e/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fb23604c35e69ec52e2196,2022-08-16 06:56:00+00:00,So I’m 100 miles away from my house I…,So I’m 100 miles away from my house I pull into a Tesla supercharging station and my car won’t charge. After troubleshooting with the rap for about 30 minutes the car still wouldn’t work. The customer service rep tells me he’s gonna set up roadside assistance and put me on hold. After one hour of holding I lost patience and hung up. Then I get a text from the stupid AI bot telling me they cannot provide me with roadside assistance and to find it on my own. The problem is that our I waited put me into 10 o’clock at night and now I can’t find a tow truck . There are no hotels around me either. So I’m stuck here in my car thinking how crappy Teslas Customer Service is by could give them zero stars I’d give them zero stars worst customer experience I’ve ever had in my entire life. Do you think if you spend 100 grand on a car they would at least give you decent customers customer service and not absolutely the worst horrible customer service I’ve ever had,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Valued Gaia Member,https://www.trustpilot.com/users/5c801cb6469a1256ffb19dd5/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fad94e8000af4a885f5b8f,2022-08-16 01:39:58+00:00,The worst,"Horrible customer service, vehicle quality, roadside assistance response . My Model 3 is 3 months old and it just died… with 100% battery charge. I could not open the car to get my wallet out of it… what if it had been my kid stuck inside ? I could not get a hold of an actual human to speak with, only could communicate on their own time through text or the app. Finally, my car was towed 100 miles from my home. No one called me, no mention of a rental. No response in the app. I would not recommend this company to my worst enemy.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Anya Filshtinsky,https://www.trustpilot.com/users/62fad9460384400012fd4129/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fac3d28000af4a885f5389,2022-08-16 00:08:18+00:00,Delivery Support is useless,"Delivery dates has been constantly pushed back. They require you to get your financial affairs in order months in advanced. Delivery support is literally useless, and just repeat what you can already read on the app.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,ZZ,https://www.trustpilot.com/users/62fac3c30a1282001277f7df/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62fa74c54c35e69ec52dbda7,2022-08-15 18:31:01+00:00,Terrible roadside assistance response…,"Terrible roadside assistance response time and service center customer service!  Can’t even call back the service advisor! I had to physically go to the service center to get them to look at my flat tire even though the car has been there for 2 days!  I was told the tire not in stock and might take a month to get! This is ridiculous!  Elon,  get your service issues resolved!  People buying your cars have money and might escalate to class action!  Such a bad business decision! Quality and service should be at the top of your list sir!!!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,James Farias,https://www.trustpilot.com/users/62fa74b9444ab40013047e21/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f8fcd44c35e69ec52cb628,2022-08-14 15:47:00+00:00,Customer service is terrible,Customer service is terrible. The car drives fine but based on the customer service I would not buy another Tesla. The service department also severely struggles to fix issues. I’ve had multiple issues arise and have had to take the car in 7 times without them being able to fix the problem. You also have to use the app to schedule service which just delays the process by weeks because they take days to answers.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Brian Cain,https://www.trustpilot.com/users/62f8fccce7527700131d6121/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f8f7878000af4a885dfd39,2022-08-14 15:24:23+00:00,Avoid Tesla,"Brand New Model S full of defects. Poor quality and poor build. Service took two weeks to correct a few and they damaged car carpet which now requires replacement. Service is the worse in the industry. I’ve had many other new cars and not any of those brand have come with so many defects from factory. No escalation path to complaint to Tesla, because they know they have a bad product and can’t fix it. They know their service is terrible. They honestly don’t care to fix it. Don’t waste your money on a Tesla. You will regret it.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Red Z,https://www.trustpilot.com/users/62f8f7500a1282001276ccf7/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f72e2f8000af4a885cf589,2022-08-13 06:53:03+00:00,we have not yet received our car,"we have not yet received our car. we ordered it January 22 from chadston shopping center in Melbourne victoria. when we place the order it was fantastic. Person who set us up was great. They offered finance solutions through their finance partner Pepa money(EV Direct). it was great. We fill all forms required electronically with the tesla sales person. My wife and i applied for a joint load. Pepa approved the loan our delivery was due in april 22.  The. due to delay we were informed that delivery of the car will be delayed and new schedule is August to October 22. We were happy to wait and had no issues. Finally now all has come closer and Tesla is closer to delivery. But this is when all extremely poor service started. Tesla has no human touch at this point. They don't care and would like to demand and command the customer to things. my invoice was sent via the tesla account and it was one of those day that i was very busy on the road with my work. i rang and ask one of the team members if he could email it to me on PDF for so that i can send it to Pepa for payments. This gentle man said no worries and send it to me under W minutes. That was brilliant servide. However i did not notice that the invoice they send had only may name on it and my wife's names was missing. i send the invoice to pepa. Then after a week Pepa send me an email saying that both delivery address and invoice address is incorrect and to ask Tesla to correct it. I spoke with a team member and she said i will resend to your email again but it is correct. So i forward that to Pepa and again and told them Tesla mentioned that nothing is wrong with addresses, they are correct. Then i call Pepa and ask what is happening. Then they apologised and said sorry it is not the address it should have both you and your wife's name on invoice and on delivery address because have a joint loan. I rang again and ask Tesla to correct it. Then a team member said sure will update it on your app account soon.I had a look at the account after 6 hours and it was not updated. Then i rang them again and ask about it but they did not show any care for my request. They just said they don't happen like you ask they will take time. Then i ask due to this if my delivery get held up what will happen. Then they said we will hold it only for one week and we will give it to another customers. This is the time i realise how poor the service from these guys are. I have waited 6 Months and when the car is ready to be delivered this is what i am going through. Not only that, then i requested when it is updated to send it to my email account soon as they have it ready so that i can forward that to Pepa without having to go to a computer down load from the app and forward to pepa. This is where all the bad things happen. He said no we will not email you to give me hard time. then i receive and email saying due to security reasons they will not email any one on PDF form and only way to access is via the app. At this point Tesla has twiced email me the invoice on PDF version to my email account and i was able to send it to Pepa straight from my phone. So how comes if it is security breach, they did send that twice. This is not security breach from my view. Also i don't think this covers Australian law. Just imagine some one who has no skills to use computers but can drive and has money to by a tesla on a loan dealing with this. Are they going to discriminate them and say no you can not receive invoices via email or as a hard document? Not only this after all these battles i am still waiting for the correct invoice. Today is 13/8/22 and the invoice on my tesla app account is still with only my name and it has not been updated with my wife's name on it. This is the experience before i have that dream car but what it will be after? I know the car is great and it will not give me this bad expertise.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Asanka Gunasinghe,https://www.trustpilot.com/users/62f72e17e7527700131c7c13/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f68bd04c35e69ec52b64a3,2022-08-12 19:20:16+00:00,Never buy a Tesla,"I would give a 0 if possible. Bought a Model S Plaid Purchasing experience was horrible. Was given keys and told to have a good day without instruction to a car that doesn’t drive like a regular car after spending $150,000.  Service experience was horrendous when we got a flat less than 24 hours after purchasing and were 5 hours from home. Can never talk to a live person. EVER  Our car has been now been in body shop for almost 3 months due to being rear ended. Tesla keeps sending wrong parts and body shop can’t get anyone on phone to correct issue. Will never buy another Tesla.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Tracy,https://www.trustpilot.com/users/5d4f2e58bfd65b9f1d02c705/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f5566c8000af4a885bc0f3,2022-08-11 21:20:12+00:00,I will never buy another Tesla.,"Purchased a new, Y in July 2020 from Tesla, Dedham, MA.  To my surprise, it came with 450 miles on the odometer, apparently someone purchased and returned it or they gave it to someone to drive.  Tesla ignored my written complaint about it. They didn't even bother to erase the prior driver's GPS info.  Then 2 months later, I received notice that for $2000, they will essentially unlock the vehicle's potential for greater acceleration.  Veh. came w/a 50K mile warranty, just before it expired, the climate control was faltering and it failed.  When we brought it to them (2 weeks after booking an appointment) with 50,750 miles.  Despite that there was a real question as to whether the a/c failed before the 50,000 miles, they stuck us with nearly a $4,000.00 bill for it.  Also they charged us an additional $750 for failed struts that they originally told us would be warrantied.  Their service department is also the very worst, they NEVER answer the telephone (this has happened over 5 times).  They apparently will not let you speak with a manager either.  If you want to schedule an appointment, you must do it, on line, several weeks in advance regardless of the problem with the car. I once asked, in 2020, the service manager why won't they answer their telephone? He told me that their carpet cleaner had damaged their phones (clearly not true).  Once they give you your car and take your money, they clearly don't want to hear from you or see you again.  I owned several luxury vehicles before I brought a Tesla and have never been treated so poorly.  Telsa does not back up its products (in light of the foregoing),  They are the vehicular equivalent of the ""Soup Nazi"" from the Steinfeld TV show.   It is unfortunate because their vehicles have real potential to be a great product.  Telsa's failure to back up its products and outrageously poor customer service destroys the value of its vehicles.  We may have saved on gas, but were ""screwed"" by Telsa's failure to back up its products (even after only two years post-purchase).  The outrageous and infuriatingly poor service was the final straw.  I will NEVER by another Tesla.  I still like EVs, but I will shop elsewhere.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Brad Greenberg,https://www.trustpilot.com/users/519a1f4500006400013c5e6e/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f4046d4c35e69ec52966ca,2022-08-10 21:18:05+00:00,Terrible company and horrible customer…,"Terrible company and horrible customer service. Can’t rely on the representatives to explain the product, the services, rules, and policy to the consumer. Why have different departments for a company when none of them knows the product or could troubleshoot the most uncomplicated issues? There are systematic issues in the company if every department cant help with the simple request by providing adequate information for customer satisfaction. How long do we consumers have to endure the condescending talk and discrimination for our accent from the representative of tesla? The list goes on and on with tesla. I sincerely regret I have to deal with this company. The frustration that are being on each phone is a waste of energy.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,lisaila,https://www.trustpilot.com/users/62f404610475560012ee37c3/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f2e9994c35e69ec5287850,2022-08-10 01:11:21+00:00,Worst service ever,"I believe you have to put at least one star… so here goes my rating: 7 years with Tesla… we used to praise them for the unbelievable service. No longer.Looks like since Tesla got the model 3 out the service has gone from bad to terribly wrong. While the S is a fantastic car, just the idea of having to deal with their service teams makes us turn to other brands. These guys are no mechanics and don’t know what they’re doing nor what simple customer courtesy and service is.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Florence,https://www.trustpilot.com/users/62f2e98da757c30014c85ad2/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f287838000af4a88595e1c,2022-08-09 18:12:51+00:00,TESLA,"I don't write reviews; this is probably my second one ever. I installed a brand new roof that was finished on 7/24/22. The roof is a 50 year roof with certainteed presidential TL shingles (very thick shingles). The very next day, 7/25/22, Tesla came and installed solar panels and a powerwall 2. At the end of the installation my brand new roof looks 15 years old. The shingles had been destroyed. I understand normal wear and tear from being walked on but this was more than that. I surmise the installers were dragging equipment and their boots. Within 2 days of installing the powerwall the system would periodically shut down. Tesla said that it was normal... the same day i saw coolant leaking from the inverter. Turns out the system was shutting down periodically because it was overheating. They scheduled technicians to replace the inverter in three days, 7/30/22 between 7am-1300 hours. I received a text the day of at 0800 notifying me that my appointment has been canceled. No explanation. It took text messages back and forth to schedule the new appointment. A few days later after they installed a new inverter, the new inverter is overheating again. It has been over 10 days since I've told them about the issue and it has not been fixed. Brand new system...I called and text looking for a supervisor. I was told there are no supervisors I can speak with. No accountability is the issue which is why reviews for TESLA is what they are.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Peter Lee,https://www.trustpilot.com/users/62f28778cbd50a0013b850f5/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f215ff8000af4a8858cf3a,2022-08-09 10:08:31+00:00,No after purchase care at all,My Tesla has been in for repair for six months. No courtesy car. Tesla have advised they have no intention of making the missing part and have no idea when it will be sent out. No number to call. No complaints path. Nothing. Highly regret this purchase,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Ben Phillips,https://www.trustpilot.com/users/62f215f99117390013965535/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62f109054c35e69ec526d971,2022-08-08 15:00:53+00:00,Read this before buying Tesla,"Have a Tesla 3, the car 12V battery died after an update of software. There are no more mobile service appts and only service centre operational is near Heathrow and that closes at 4:00 instead on 6:00 pm as advertised. The person they sent out to retrieve car came back after hours and did not know anything about Teslas. He kept calling their support which responded after 2 hours and asked him to use skids to drag car onto truck which took another 2 hours. Whole day gone. Tesla inspected the car and found out there was an AC compressor issue draining battery took them 2 days to fix. Was advised to come and collect car on Wednesday before 6:00. Went there at 5:00 to find they are closed and gone had to come back again next day. Got the car back on Thursday, drove back and parked at home. Next day same issue. Again spent whole Friday trying to get car retrieved had a clinic so had to go and was given a ticket in process as car was on road outside house. Now it’s Monday morning and just got a message from Tesla that actually this time a rodent magically got into car damaged wiring so not covered by warranty. I have a Tesla 3 less than 2 years old. Ongoing saga, have spoken to friends and family members and almost everyone had had a bad time and looking to get rid of their Teslas. Just a warning to anyone planning to buy a Tesla in London . Do not until they reverse the cost cuts to after sales here, no mechanic other than Tesla touches the car so you are almost a hostage.Update,23/08/22 Picked up the car on 10th having paid £600 drive 5 minutes out of Heathrow Service station and same issue again, now 23 days Tesla is unable to find and fix the issue. Have wasted number of days visiting as they are least bothered to reply otherwise only to be be told they will update when they find a problem.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Fareed Nasir,https://www.trustpilot.com/users/586db3400000ff000a68ac38/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62ebfc604c35e69ec52398ef,2022-08-04 19:05:36+00:00,I ordered my tesla Oct 2021 with the…,I ordered my tesla Oct 2021 with the tesla sales representative in Maplewood MN. They informed me I would get my Tesla X model in a few months than they pushed the delivery date back month by month till informing it won’t be delivered till over a year and half from the date I ordered it. I have been in numerous times checking on it and they gave me different excuses each time. The last rep told me that i didn’t order my car till March of 2022 because my profile was not updated which made no sense because I ordered the car with their sales rep. Each time I went in there it was a different excuse.one rep told me they can get more money for the car than what I paid. By that comment I feel they sold my car for more money and hoping because it’s taking so long I would give up.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Jodi Krinkie,https://www.trustpilot.com/users/62ebfc56912e86001563bc56/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62eb1cd44c35e69ec522ccbf,2022-08-04 03:11:48+00:00,Nothing but service and reliability nightmares,"We own a 2020 Model Y.  First, the door and hood panels didn't mesh properly, and we took it in for service in Rocklin, CA, in 2020.  They tried to fix it with a ball peen hammer, and left the hammer in the car!  We complained, and took the car in again.  Tesla sent us to a third party body shop under warranty to fix the misaligned doors and rear hatch.  Next, the rear hatch failed to open and close, and Tesla sent us to another body shop under warranty to get that fixed.  Then, we hit a pothole at night in Tahoe City, CA, in winter of '21, and got a pinch flat caused by the stock tire on our 20"" rims cutting a two inch gash in the sidewall.  No spare, of course, Tesla roadside service was useless, and we waited in the car at night from 7:30 to 11 p.m.  We paid to have the car towed to Sacramento Tesla, and had to hassle them to get a new tire (not in stock) after waiting several days.  Recently, a small plastic piece on the end of a bungee cord got caught in between the glass sunroof and glass hatch window when the window was up.  When I pressed the button to lower the rear hatch, the glass in the hatch shattered and the sunroof corner fractured.  $2,900 + dollars estimate by Tesla, who said they would only accept their insurance, not ours, we would have to pay up front, and they made an appointment to fix both sunroof and hatch glass.  Night before, they called and said the glass would not be in for another 8 days minimum.Does this sound like a reliable car and good service to you?  This will be our first and last Tesla.  Please...don't buy one!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Robert Thayer,https://www.trustpilot.com/users/62eb1cb909be180012302b64/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62ea83f78000af4a8853746b,2022-08-03 16:19:35+00:00,Worst service in the industry,"I love the car, but the service has got to be the worst in the business. There is no one you can call to ask a question about service. You have to do everything thru their app and it is not that easy to navigate. For instance if you need new tires, which other shops are hesitant to work on a Tesla, it is not easy to communicate that to the service department. I have scheduled and service and then they have just cancelled it without explanation. I have taken my car there with low tire pressure and they have messaged me it is done but I can’t tell if they fixed the tire. You don’t know if they are going to keep your car overnite as there is NO ONE who is going to talk to you or message you an estimate of how long the service will take. And then when the car is done, they leave it in the lot and try not to talk to you again by leaving the check out to the app. They sure save money on staffing but the customer service is absolutely non- existent. Worst service considering price of car, and worst service in the industry… period.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Jackie Osland,https://www.trustpilot.com/users/62ea83ecff052b00123c60c8/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62e9a6548000af4a8852cf9c,2022-08-03 00:33:56+00:00,Terrible customer service,"I have leased Tesla S since the beginning of the company.  Now I am about to lease a new one and return the old one.  I am unable to talk to a person to schedule for a return or finance a lease.  Terrible customer service from Tesla.   After this lease, I will definitely stop supporting Tesla company.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Khoi Tang,https://www.trustpilot.com/users/62e9a64b21fd5e00135921b9/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/62e9391f4c35e69ec5212a50,2022-08-02 16:47:59+00:00,Tesla -where the customer is always the loser.,"Tesla - where the customer is always the loser.   Having purchased what is considered a premium product, one would expect any issue(s) which arose would be dealt with in a professinal manner by the manufacturer.   Teslas policies with regards to Customer Service seem designed to ensure that when there is an issue, the customer is the last party to give consideration to.   Their Customer Care commitment to ""providing the best possible experience"" as stated on their website seems like a mockery of the customer when you are the customer having to deal with them.For the purposes of this review I will only detail the vehicles present issue but there have been several others since its purchase in March 2021.  My Model 3 recently informed me via an on screen message and just as we were leaving for the airport, that the ""12volt battery needed to be replaced and that the car was shutting down.  Please contact Tesla to arrange a service""  What !!! on what is considered to be most advanced vehicle from a technology point of view, it couldn't be programmed to tell us the battery needed replacing before it decides to shut down??   Thankfully, we were at home and not several hundred miles away. However, that said, all vehicles have issues so I would forgive that issue and I contacted Tesla.  They retrieved the vehicle a couple days later, pulling the vehicle with locked wheels on to the flat bed truck, a direct contravention of how it should be done according to the Tesla manual.  According to Tesla Service on mentioning this-""yeah seen it done before - not an issue"" Why bother putting it in the manual then.I had asked for a car to replace my vehicle as the repair is a warranty issue. I was advised that a rental vehicle was hired for me some 30 miles away from my home and I could pick it up there.  No issue, send a taxi and I will go get it.   No, how I get there is not a Tesla concern.  I could not avail of the rental without losing a day from work and then would need to return the rental three days later (more lost time) and then undertake another journey to Tesla Ireland to pick up a loaner.  Tesla Ireland in Dublin is based 120 miles away.   Again, I could not avail of this without considerable time lost (two days between collection and drop back)  and considerable expense by way of trains and taxis.   These issues were not a concern for Tesla.  On this point of lost time and costs.   My annual savings over a combustion engine car are approximately €4000 euros.   To date, as self employed people, my wife and I have lost 4-6 days on returns (outside of the present issue) to the Tesla garage in Dublin.  Any savings on fuel are clearly lost at this stage and the loss of earnings considerable.  To others, like an employee who buys a Tesla as a private vehicle, days lost are either unpaid leave or holiday time lost. A high price to pay for Tesla ownership.To date, some eight days since collection of my Tesla, I have received one Tesla app message telling me that they do not have a technician to look at the car and it will be looked at when one becomes available and one telephone call prior to that message telling me that the car was undergoing diagnostic checks at present.  Based on past experiences, I know which message I'd believe.I would advise anyone thinking of purchasing a Tesla not to see this review or the reviews of others here as the rantings of cranks.  You will have car issues and you will be treated in the same shoddy manner by Tesla.    I have been given better after sales service by second hand car dealers on car purchases costing less than €5000.  Car collected , replacement vehicle delivered to my place of work and my car dropped back after repair. Customer service ensuring the customers needs are met.The car, a delight to drive and ownership a horror but thats purely as a result of having to deal with Tesla. Would I buy another one?  Yes, if it was made by Volkswagon or Ford.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Michael Davern,https://www.trustpilot.com/users/60f01097f597570011f8f0bb/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
